lexicon,mps,neighbors,avg_lev,num_words,avg_cluster,transitivity,big_com
127,16249,20301,4.9735046415,6197,0.280874169415,0.3312726696,0.031466838793
128,16233,20240,4.97440404377,6197,0.277576717455,0.331215608317,0.0324350492174
129,16078,20074,4.97439539718,6197,0.278086489313,0.328462375051,0.0293690495401
130,16184,20164,4.9723054732,6197,0.278291866018,0.327464382484,0.0319509440052
131,16259,20212,4.97848268488,6197,0.283577915186,0.33148469367,0.0330805228336
132,16113,20082,4.98126751392,6197,0.275399101079,0.332946421234,0.0353396804906
133,16106,20084,4.97632770308,6197,0.28528191454,0.329000541599,0.0343714700662
134,16159,20148,4.9716819286,6197,0.281233479017,0.328632725702,0.0355010488946
135,16072,19950,4.97577400839,6197,0.272491643285,0.332249206243,0.0342101016621
136,16304,20329,4.97377404027,6197,0.282338243076,0.331507850827,0.0304986283686
137,16027,20125,4.97880911993,6197,0.281144686214,0.332637287181,0.0311441019848
138,16259,20174,4.97449170776,6197,0.276458110195,0.326325617664,0.0313054703889
139,16238,20071,4.97672726958,6197,0.270369126182,0.330292426893,0.0359851541068
140,16783,20800,4.97148618217,6197,0.282115277899,0.332772100944,0.031628207197
141,16261,20260,4.97637807211,6197,0.273276408298,0.326418182003,0.0298531547523
142,16197,20191,4.97247189413,6197,0.278906622121,0.327962952219,0.031628207197
143,16368,20319,4.97532719814,6197,0.27202000508,0.331618397722,0.034048733258
144,16393,20459,4.97299454441,6197,0.281677367057,0.335986865519,0.0327577860255
145,16120,19973,4.97318013371,6197,0.274688898592,0.329640618934,0.031466838793
146,16436,20500,4.97033837256,6197,0.276945277456,0.3323778738,0.0280781023076
147,16238,20260,4.97560185779,6197,0.275300553436,0.330152992458,0.0325964176214
148,16373,20385,4.97376758137,6197,0.281290207705,0.332860762548,0.0308213651767
149,16442,20630,4.97247798842,6197,0.284749501673,0.337805294204,0.0334032596418
150,16059,20092,4.97288797251,6197,0.270748252899,0.327890546849,0.0345328384702
151,16150,20216,4.97236652025,6197,0.279277134199,0.330608876951,0.0300145231564
152,16019,19970,4.97513822313,6197,0.273298004233,0.330513132794,0.0298531547523
153,16414,20387,4.97279171402,6197,0.277250401399,0.336648939553,0.036307890915
154,16527,20546,4.97256856933,6197,0.277125389375,0.333948598665,0.0322736808133
155,16293,20215,4.97568228155,6197,0.284088192123,0.335015222522,0.0321123124092
156,16310,20225,4.97403739684,6197,0.270246051087,0.331117559725,0.0325964176214
157,16214,20204,4.97420480744,6197,0.280196983123,0.329400219788,0.0343714700662
158,16298,20356,4.97277759819,6197,0.27742040081,0.332698879319,0.0335646280458
159,16431,20386,4.97073580346,6197,0.271108823554,0.335250972253,0.0361465225109
160,16163,20099,4.97641557542,6197,0.270447902187,0.331449707182,0.0322736808133
161,16114,20085,4.9764329207,6197,0.276309650868,0.328195305112,0.031628207197
162,16547,20579,4.97154311427,6197,0.276426006021,0.325842033858,0.031628207197
163,16183,20143,4.97656293217,6197,0.277830734709,0.331633937135,0.0356624172987
164,16075,20081,4.97544236455,6197,0.273023676655,0.332857398437,0.0332418912377
165,15965,19981,4.97602887463,6197,0.273726517552,0.331678591737,0.0317895756011
166,16279,20327,4.97201294739,6197,0.283526185374,0.33154351578,0.0322736808133
167,16200,20281,4.97382836798,6197,0.275210310289,0.328768255149,0.0321123124092
168,16087,20065,4.97637848881,6197,0.277734406992,0.329598486873,0.0334032596418
169,16352,20268,4.9745920812,6197,0.27880843213,0.330452212633,0.0337259964499
170,16095,19981,4.97636140397,6197,0.282419578066,0.327898110697,0.033887364854
171,16416,20494,4.97455468206,6197,0.271225949078,0.330264938571,0.0319509440052
172,16279,20241,4.97392348054,6197,0.268775800374,0.3310761347,0.0337259964499
173,16266,20410,4.97323263834,6197,0.276770945141,0.331527155168,0.0343714700662
174,16324,20227,4.97479558874,6197,0.278544278536,0.332573011145,0.0334032596418
175,16115,20035,4.97624358107,6197,0.28048608824,0.333259899763,0.0358237857028
176,16172,20186,4.97279588105,6197,0.277305516256,0.329751718045,0.0298531547523
177,16521,20520,4.97403093794,6197,0.278203269658,0.329605875153,0.0327577860255
178,16175,20162,4.97407792125,6197,0.276859215339,0.324650422262,0.034048733258
179,16430,20393,4.97543324916,6197,0.273011408545,0.335433914354,0.0351783120865
180,16324,20230,4.97554784261,6197,0.275327397347,0.335550791456,0.0343714700662
181,16595,20619,4.97203847048,6197,0.279844493719,0.332242433716,0.0321123124092
182,16230,20183,4.97505863278,6197,0.28053517622,0.332992053212,0.0346942068743
183,16490,20485,4.97455947415,6197,0.28871556233,0.325972846448,0.0275939970954
184,16351,20421,4.97541866454,6197,0.272504378852,0.331871403056,0.0322736808133
185,16272,20270,4.97382706578,6197,0.283975624002,0.333333333333,0.0319509440052
186,16395,20361,4.97219952635,6197,0.276016439443,0.329181494662,0.0345328384702
187,16508,20486,4.97224296769,6197,0.28482704842,0.325492383638,0.0346942068743
188,16401,20564,4.97340640367,6197,0.276082867531,0.328721084534,0.0353396804906
189,16327,20348,4.97311533632,6197,0.274869341198,0.334459391795,0.0353396804906
190,15785,19662,4.97441102356,6197,0.283139504976,0.329948827151,0.0296917863482
191,16055,19972,4.97676998168,6197,0.277342504247,0.331809046791,0.0317895756011
192,16118,20079,4.97322420009,6197,0.276259647357,0.331589987124,0.033887364854
193,16255,20207,4.97731487351,6197,0.281851627092,0.334604196281,0.0272712602872
194,16580,20497,4.9798910383,6197,0.287738776353,0.334388923298,0.033887364854
195,16062,19995,4.9767996718,6197,0.275889902084,0.328393044696,0.0350169436824
196,16183,20110,4.97554028986,6197,0.276900241323,0.329055466603,0.0298531547523
197,16101,20080,4.97872140386,6197,0.277792844289,0.327103783874,0.0301758915604
198,16201,20167,4.97373648488,6197,0.281666998813,0.334345234686,0.0345328384702
199,16413,20244,4.97838835364,6197,0.279530533392,0.331190301249,0.0343714700662
200,16289,20260,4.97406094059,6197,0.27848861699,0.330489324835,0.0343714700662
201,16219,20161,4.97743879069,6197,0.279440977016,0.336007508082,0.0321123124092
202,16389,20411,4.97221989273,6197,0.281685528233,0.332609467756,0.0343714700662
203,15898,19803,4.97393717967,6197,0.284621356149,0.330172684011,0.0317895756011
204,16282,20235,4.97853670006,6197,0.282367725195,0.334500827642,0.0284008391157
205,16422,20374,4.97443534862,6197,0.285081552671,0.333212981907,0.0306599967726
206,16168,20152,4.9755517492,6197,0.274198828317,0.332226264803,0.0313054703889
207,16184,20210,4.97520041612,6197,0.278632570716,0.332822612782,0.0317895756011
208,16382,20269,4.97586240161,6197,0.281494722503,0.330907163318,0.0317895756011
209,16695,20751,4.97170927477,6197,0.279909688794,0.332652510204,0.0308213651767
210,16098,20070,4.97527490186,6197,0.273333669277,0.327556109293,0.0327577860255
211,16231,20201,4.97076075358,6197,0.278277125785,0.328171971179,0.0348555752784
212,16545,20561,4.97340661202,6197,0.279537828752,0.333039708391,0.0343714700662
213,16549,20527,4.97288135734,6197,0.278609757418,0.335884031367,0.0350169436824
214,16438,20462,4.97442138905,6197,0.28398849006,0.338355885271,0.0325964176214
215,16318,20259,4.97472224893,6197,0.276513412417,0.32939369953,0.0324350492174
216,16246,20142,4.97527026603,6197,0.280167512343,0.333627217094,0.0329191544296
217,16238,20169,4.97111479523,6197,0.280303777699,0.32872472985,0.0282394707116
218,16626,20707,4.97137851642,6197,0.282354228256,0.332876527244,0.0322736808133
219,16018,19943,4.97728533965,6197,0.27116354893,0.332626061786,0.0322736808133
220,16395,20445,4.97420439074,6197,0.281359495481,0.325202902765,0.0308213651767
221,16306,20260,4.97073424082,6197,0.277417019988,0.333092026034,0.0358237857028
222,16337,20295,4.97349151535,6197,0.273878037757,0.335299736882,0.0342101016621
223,16512,20518,4.97010428941,6197,0.280256202833,0.326906094612,0.0295304179442
224,16288,20345,4.97313236907,6197,0.278632959977,0.333088370384,0.0342101016621
225,16192,20162,4.97372377542,6197,0.279819441589,0.326248258544,0.0317895756011
226,16151,20110,4.97554971777,6197,0.276530302177,0.328662500349,0.029207681136
227,16424,20365,4.97588125744,6197,0.274297524584,0.330269132794,0.0330805228336
228,16404,20381,4.97381117897,6197,0.278635838309,0.336920361982,0.0325964176214
229,16267,20212,4.97322446053,6197,0.277344595774,0.33402089408,0.0332418912377
230,16607,20617,4.97503831848,6197,0.277834266177,0.328862132674,0.034048733258
231,16492,20440,4.97417714875,6197,0.283143797561,0.332443622596,0.0319509440052
232,16133,20074,4.97625972833,6197,0.28552891857,0.329947978576,0.0288849443279
233,16358,20313,4.97502258793,6197,0.274283169298,0.332173054957,0.0325964176214
234,16406,20381,4.97712975301,6197,0.282739638148,0.340769918352,0.0348555752784
235,15948,19948,4.97755927007,6197,0.274870253252,0.329178010898,0.0279167339035
236,16153,20128,4.97222786219,6197,0.279588455119,0.329761908948,0.0327577860255
237,16123,20120,4.97343635423,6197,0.276724945431,0.332150483284,0.0313054703889
238,16735,20694,4.97254018141,6197,0.276463602609,0.331269199362,0.0358237857028
239,16278,20196,4.97309028203,6197,0.276830953243,0.330950632451,0.0329191544296
240,16311,20285,4.97618201314,6197,0.284604392947,0.330995222121,0.0351783120865
241,16208,20375,4.97379471918,6197,0.278877416153,0.330723355917,0.0313054703889
242,16158,20151,4.97203216784,6197,0.278645097,0.334184062695,0.0311441019848
243,16306,20164,4.97589896734,6197,0.279849965576,0.326302419451,0.0301758915604
244,16312,20238,4.97106588467,6197,0.273095098015,0.332286060372,0.0300145231564
245,16322,20248,4.97671049727,6197,0.276744164311,0.332207304942,0.0345328384702
246,16179,20183,4.97650115588,6197,0.268642128567,0.335617703182,0.0304986283686
247,16021,20056,4.97542970718,6197,0.278974096734,0.337275075019,0.0306599967726
248,16315,20287,4.97013080217,6197,0.280752988586,0.331234424834,0.0348555752784
249,16536,20490,4.97720324908,6197,0.280585914966,0.333699332654,0.0367919961272
250,16297,20289,4.97557034459,6197,0.280012536489,0.335116996494,0.0308213651767
251,16198,20121,4.97213722919,6197,0.283041546858,0.326002144364,0.0301758915604
252,16258,20274,4.97332035441,6197,0.28060699677,0.332547847381,0.0300145231564
253,16234,20288,4.97133168937,6197,0.278289956751,0.328929501251,0.0304986283686
254,16606,20748,4.97309892862,6197,0.277612957444,0.334124364178,0.0321123124092
255,16400,20259,4.9753040711,6197,0.279484075895,0.329694798916,0.0306599967726
256,16212,20218,4.97309913698,6197,0.276514745008,0.327939428921,0.0355010488946
257,16182,20133,4.97399166364,6197,0.281056393635,0.331141332768,0.0309827335808
258,16216,20161,4.97522739767,6197,0.281381868346,0.335379784453,0.0301758915604
259,16298,20304,4.97146519073,6197,0.277537130481,0.334307170183,0.0324350492174
260,16144,20174,4.97293386198,6197,0.276937841584,0.327361546733,0.0337259964499
261,16432,20479,4.97292625714,6197,0.281543219683,0.331390373793,0.034048733258
262,16072,19937,4.97367153123,6197,0.269123957451,0.331996893302,0.031466838793
263,16260,20270,4.9722291123,6197,0.279159844851,0.334323648732,0.0322736808133
264,16463,20452,4.97219140064,6197,0.280350685356,0.329204800423,0.0301758915604
265,16127,20046,4.97062902321,6197,0.272267119783,0.329785890553,0.0335646280458
266,16054,20028,4.97399359089,6197,0.27598186528,0.331546731788,0.0345328384702
267,16136,20139,4.97434622617,6197,0.278876311188,0.328678424235,0.0324350492174
268,16514,20513,4.97147149337,6197,0.276653612905,0.329404179008,0.0321123124092
269,16137,20089,4.9752211992,6197,0.275517491391,0.329445476254,0.0321123124092
270,16249,20301,4.97221739251,6197,0.277302969984,0.327117828362,0.0306599967726
271,16279,20268,4.97452525238,6197,0.280942975698,0.334552305712,0.0343714700662
272,16241,20301,4.97421355822,6197,0.273452690542,0.332322154122,0.0329191544296
273,16351,20527,4.97485439601,6197,0.279572058424,0.331488232148,0.0334032596418
274,16377,20393,4.97109953347,6197,0.276633482429,0.327334561428,0.0300145231564
275,16281,20178,4.97560289955,6197,0.274315700325,0.329531620206,0.0301758915604
276,16167,20249,4.97432794331,6197,0.274172796176,0.330502392344,0.0382443117638
277,16266,20120,4.97475204323,6197,0.282128520926,0.332630591028,0.036469259319
278,16479,20561,4.9741644393,6197,0.280238033265,0.330333567381,0.0304986283686
279,16604,20612,4.97285776151,6197,0.286801162464,0.332048463546,0.0353396804906
280,16245,20117,4.97673211376,6197,0.281277681171,0.334802337124,0.0308213651767
281,16089,20027,4.97490908833,6197,0.273302828159,0.333262354594,0.0303372599645
282,16421,20414,4.97107604181,6197,0.279681000044,0.335458469298,0.033887364854
283,16168,20161,4.97666002407,6197,0.280702809097,0.332020338237,0.0348555752784
284,16102,20129,4.97767886396,6197,0.277691082478,0.335140907578,0.0298531547523
285,16078,19998,4.97493237164,6197,0.276141197408,0.325842067505,0.0321123124092
286,16252,20251,4.97420032788,6197,0.2818470894,0.330948833258,0.031466838793
287,16475,20437,4.97267920409,6197,0.279333293236,0.329843776247,0.0355010488946
288,16144,20109,4.97605991904,6197,0.271961150043,0.333842770978,0.034048733258
289,16444,20509,4.97549200435,6197,0.276817762374,0.332501189553,0.0306599967726
290,16234,20305,4.96856139286,6197,0.271048937013,0.329139395841,0.0300145231564
291,16187,20282,4.97377878027,6197,0.282090163903,0.33226148577,0.0325964176214
292,16210,20263,4.97782403302,6197,0.282483640707,0.332844273901,0.0379215749556
293,16302,20311,4.976500635,6197,0.278812236723,0.333241679905,0.0343714700662
294,16715,20705,4.97343703137,6197,0.285245532372,0.334081500005,0.0353396804906
295,16053,20039,4.97232646464,6197,0.282569654261,0.331377529889,0.0324350492174
296,16271,20304,4.97188642581,6197,0.282702980303,0.332096331646,0.0345328384702
297,16210,20342,4.97424132108,6197,0.27606883988,0.333466288982,0.034048733258
298,16109,20128,4.97656053612,6197,0.283082421781,0.332306474076,0.034048733258
299,16258,20230,4.97087227383,6197,0.273045881966,0.325801906682,0.0359851541068
300,16178,20064,4.97457181899,6197,0.277559064951,0.331622992303,0.0303372599645
301,16341,20320,4.97887240676,6197,0.275144206658,0.331039139984,0.0337259964499
302,16198,20153,4.97792555239,6197,0.277408268528,0.336740046421,0.0319509440052
303,16022,20051,4.97339515268,6197,0.269228501828,0.327081062445,0.0337259964499
304,16196,20186,4.97413297819,6197,0.277008949551,0.332028655948,0.0334032596418
305,16450,20466,4.96813994943,6197,0.282479908736,0.328427062856,0.0311441019848
306,16413,20412,4.97251793986,6197,0.274719846251,0.3321829422,0.0313054703889
307,16217,20262,4.97316325722,6197,0.277495320948,0.335572954887,0.0325964176214
308,16111,20046,4.97416376216,6197,0.279869506036,0.331725490467,0.0325964176214
309,16326,20395,4.97449441633,6197,0.281333881367,0.334927172275,0.0330805228336
310,16627,20541,4.97275832566,6197,0.278052576682,0.337567268123,0.0342101016621
311,16602,20618,4.97296334375,6197,0.282578299991,0.333239945418,0.0348555752784
312,16312,20351,4.97867890011,6197,0.283662134686,0.331581083824,0.0274326286913
313,16264,20375,4.97227760616,6197,0.27183158015,0.332295508131,0.0351783120865
314,16211,20207,4.97458015306,6197,0.277506902018,0.330932748004,0.0342101016621
315,15919,20018,4.9756138901,6197,0.278668712843,0.324978714721,0.0303372599645
316,16230,20283,4.97524875372,6197,0.280822440906,0.3336587076,0.0324350492174
317,16540,20505,4.97266300475,6197,0.279380189949,0.328987760902,0.0325964176214
318,16360,20382,4.97573884904,6197,0.284269393918,0.329384629392,0.0321123124092
319,16072,20113,4.976430733,6197,0.281008101536,0.325180223866,0.0345328384702
320,16187,20179,4.97380706402,6197,0.279110441462,0.327914937759,0.0304986283686
321,16516,20468,4.9767340931,6197,0.283372614014,0.331346476637,0.0329191544296
322,16307,20380,4.97427470945,6197,0.280130200414,0.331061162462,0.0321123124092
323,16166,20212,4.97215686634,6197,0.28511882041,0.332837836459,0.0304986283686
324,16281,20239,4.97418824348,6197,0.275622836011,0.330112475996,0.0311441019848
325,16052,19996,4.97331420803,6197,0.277646384101,0.332142557828,0.0337259964499
326,15969,19965,4.97444732884,6197,0.276452735363,0.330743980973,0.033887364854
327,16377,20319,4.97279343292,6197,0.278705486055,0.32836798837,0.029207681136
328,16203,20205,4.97127829924,6197,0.280399593607,0.327657248145,0.031466838793
329,16393,20349,4.97546153291,6197,0.282481245769,0.331898350724,0.0303372599645
330,16413,20508,4.97447097676,6197,0.281698934708,0.334953969508,0.033887364854
331,16354,20335,4.97308575038,6197,0.281621058216,0.329300702611,0.0306599967726
332,16196,20115,4.97389436339,6197,0.276024620845,0.333200678271,0.0324350492174
333,15989,19984,4.97629327296,6197,0.268171327486,0.331006968677,0.0342101016621
334,16208,20186,4.97195955727,6197,0.276795878359,0.332003506633,0.029046312732
335,16541,20630,4.97411433071,6197,0.278899298009,0.328282512465,0.034048733258
336,16335,20329,4.97312940006,6197,0.279135642379,0.335360873058,0.0319509440052
337,16176,20133,4.97292370483,6197,0.275713426919,0.327938103225,0.0304986283686
338,16363,20254,4.97456239108,6197,0.277154561675,0.326466591051,0.0306599967726
339,16567,20577,4.97414876083,6197,0.279676614555,0.335754770483,0.0342101016621
340,16374,20340,4.97429497165,6197,0.27914950881,0.329926451769,0.0321123124092
341,16419,20343,4.97665132538,6197,0.283120968595,0.332504045307,0.0313054703889
342,16184,20121,4.9761325817,6197,0.280820318697,0.330555362962,0.034048733258
343,16209,20193,4.97572139959,6197,0.279078917114,0.330440329246,0.0317895756011
344,16372,20326,4.97559519053,6197,0.27642828795,0.328179750415,0.0330805228336
345,16129,20085,4.97608507751,6197,0.277141368077,0.330756507117,0.0322736808133
346,16400,20373,4.97509420883,6197,0.275956158144,0.330469425944,0.0348555752784
347,16358,20320,4.97261372957,6197,0.274882003809,0.331415420023,0.0303372599645
348,16005,19894,4.97752265226,6197,0.278893819059,0.331265534819,0.0322736808133
349,16245,20335,4.97310882533,6197,0.278615838229,0.33373179083,0.0355010488946
350,16175,20239,4.97249476074,6197,0.283898819112,0.335805059159,0.0353396804906
351,16009,19974,4.97589063327,6197,0.279990501628,0.32820308653,0.0309827335808
352,16436,20586,4.97462302143,6197,0.280897236328,0.331890032326,0.0304986283686
353,16371,20426,4.97202951135,6197,0.280930746658,0.326878976615,0.031466838793
354,16376,20376,4.97719949875,6197,0.283611573421,0.330833459845,0.0309827335808
355,16123,20241,4.97393535659,6197,0.275539166019,0.329636737259,0.0288849443279
356,16422,20401,4.97639239629,6197,0.287872977565,0.330726909978,0.0353396804906
357,16026,19989,4.97569686617,6197,0.2747240169,0.328083971412,0.0346942068743
358,16281,20195,4.97113271348,6197,0.264938269828,0.32922548386,0.0311441019848
